11/15/2013 12:00:00 AM,75.0000,,"Palm Beach County","","","","","2300 North Jog Road","","West Palm Beach","FL","33411","MON","maps",
11/18/2013 12:00:00 AM,94.1600,,"Print America","","","","","1286 N Military Trail","","West Palm Beach","FL","33409","MON","printing",
11/19/2013 12:00:00 AM,40.0000,,"Democratic Club of Grt Boynton Beach","","","","","PO Box 742024","","Boynton Beach","FL","33474","MON","ticket",
11/20/2013 12:00:00 AM,35.0000,,"Forum Club of the Palm Beaches","","","","","P.O. Box 16957","","West Palm Beach","FL","33416","MON","ticket",
11/25/2013 12:00:00 AM,60.0000,,"Flamingo Park Neighborhood Association","","","","","812 Kanuga Dr ","","West Palm Beach","FL","33401","MON","tickets",
11/1/2013 12:00:00 AM,400.0000,,"Wells Fargo","","","","","303 Banyan Blvd","","West Palm Beach","FL","33401","MON","bank fees",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
12/2/2013 12:00:00 AM,35.0000,,"Forum Club of the Palm Beaches","","","","","P.O. Box 14877","","North Palm Beach","FL","33408","MON","Ticket",
12/3/2013 12:00:00 AM,50.0000,,"Democratic Party of Palm Beach County","","","","","8401 Lake Worth Road ","#132","Lake Worth","FL","33467","MON","Ticket",
12/12/2013 12:00:00 AM,23.0000,,"USPS","","","","","640 N Clematis St","","West Palm Beach","FL","33402","MON","Postage",
12/16/2013 12:00:00 AM,14.0000,,"Democratic Club of Century Village","","","","","158 Cambridge G","","West Palm Beach","FL","33417","MON","Tickets",
12/19/2013 12:00:00 AM,35.0000,,"Sierra Club of Palm Beach","","","","","4201 South Ocean Blvd.","Apt. K4","Palm Beach","FL","33480","MON","Donation",
12/31/2013 12:00:00 AM,90.0000,,"Martin Luther King Coordinating Cmte","","","","","1444 8th Street","","West Palm Beach","FL","33401","MON","Tickets",
12/12/2013 12:00:00 AM,13.5000,,"Supervisor of Elections","","","","","240 South Military Trail","","West Palm Beach","FL","33415","MON","Petition Card Verification",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
1/6/2014 12:00:00 AM,46.0000,,"Robin Rance Hoffman","","","","","1607 16th Terrace","","Palm Beach Gardens","FL","33418","MON","Postage",
1/8/2014 12:00:00 AM,80.0000,,"West Palm Beach Democratic Club","","","","","6090 Sherwood Glen Way","","West Palm Beach","FL","33415","MON","Tickets",
1/15/2014 12:00:00 AM,125.0000,,"Planned Parenthood","","","","","2300 N Florida Mango Rd","","West Palm Beach","FL","33409","MON","Tickets",
1/21/2014 12:00:00 AM,37.0900,,"Peyton McArthur","","","","","104 Sun Terrace Court","","Palm Beach Gardens","FL","33403","MON","Office Supplies",
1/22/2014 12:00:00 AM,50.0000,,"Chamber of Commerce of the Palm Beaches","","","","","401 N Flagler Dr","","West Palm Beach","FL","33401","MON","Ticket",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
2/6/2014 12:00:00 AM,120.0000,,"Treasurer Coast AFL-CIO","","","","","1001 West 15th Street","","Riviera Beach","FL","33404","MON","tickets - Legislative Breakfast",
2/10/2014 12:00:00 AM,100.0000,,"Friends of the Loxahatchee Refuge","","","","","P.O. Box 6777","","Delray Beach","FL","33482","MON","membership",
2/14/2014 12:00:00 AM,100.0000,,"Equality Florida","","","","","P.O. Box 20786","","Tampa","FL","33622","MON","ticket",
2/14/2014 12:00:00 AM,40.0000,,"Palm Beach County Fire Rescue","","","","","405 Pike Rd","","Royal Palm Beach","FL","33411","MON","ticket",
2/18/2014 12:00:00 AM,498.1600,,"Dari Bowman","","","","","19198 Pinetree Drive","","Tequesta","FL","33469","REF","refund of contribution over $500.00",
2/18/2014 12:00:00 AM,200.0000,,"Forum Club of the Palm Beaches","","","","","P.O. Box 14877","","North Palm Beach","FL","33408","MON","membership",
2/18/2014 12:00:00 AM,50.0000,,"Palm Beach Democrats","","","","","P.O. Box 665","","Palm Beach","FL","33480","MON","membership",
2/21/2014 12:00:00 AM,50.0000,,"Cypress Lakes Democratic Club","","","","","5280 Crystal Anne Drive","","West Palm Beach","FL","33417","MON","membership",
2/24/2014 12:00:00 AM,35.0000,,"Forum Club of the Palm Beaches","","","","","P.O. Box 14877","","North Palm Beach","FL","33408","MON","ticket",
2/25/2014 12:00:00 AM,205.0000,,"Democratic Party of Palm Beach County","","","","","8401 Lake Worth Road","","Lake Worth","FL","33467","MON","tickets",
2/25/2014 12:00:00 AM,60.0000,,"Proactive Residents Projects Committee","","","","","105 Somerset F","","West Palm Beach","FL","33417","MON","ticket",
2/25/2014 12:00:00 AM,30.0000,,"Bank of America","","","","","625 N Flagler Drive","","West Palm Beach","FL","33401","MON","ticket",
2/26/2014 12:00:00 AM,250.0000,,"Mayor's Ball - Homeless Coalition of PBC","","","","","810 Datura Street","","West Palm Beach","FL","33401","MON","ticket",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
3/6/2014 12:00:00 AM,343.3100,,"Wall Street Journal","","","","","P.O. Box 7020","","Chicopee","MA","01021-7020","MON","subscription",
3/11/2014 12:00:00 AM,100.0000,,"United Civic Organization","","","","","2102 West Drive","","West Palm Beach","FL","33417","MON","tickets",
3/24/2014 12:00:00 AM,95.0000,,"Friends of the Gale Academy","","","","","P.O. Box 21686","","West Palm Beach","FL","33416","MON","ticket",
3/24/2014 12:00:00 AM,35.0000,,"Chamber of Commerce of the Palm Beaches","","","","","401 N. Flagler","","West Palm Beach","FL","33401","MON","ticket",
3/31/2014 12:00:00 AM,200.0000,,"Forest Hill High School Project Graduation","","","","","6901 Parker Avenue","","West Palm Beach","FL","33405","MON","donation",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
4/8/2014 12:00:00 AM,25.0000,,"Flamingo Park Neighborhood Association","","","","","706 Avon Rd","","West Palm Beach","FL","33401","MON","ticket",
4/9/2014 12:00:00 AM,200.0000,,"National Alliance on Mental Illness PBC","","","","","1520 North 10th Avenue","","Lake Worth","FL","33460","MON","ticket",
4/10/2014 12:00:00 AM,50.0000,,"Chamber of Commerce of the Palm Beaches","","","","","401 N Flagler Dr","","West Palm Beach","FL","33401","MON","ticket",
4/14/2014 12:00:00 AM,400.0000,,"Lake Worth West Democratic Club","","","","","6339 Terra Rosa Circle","","Boynton Beach","FL","33472","MON","tickets",
4/17/2014 12:00:00 AM,100.0000,,"Rotary Club of West Palm Beach Charity Fund","","","","","5652 Corporate Way","","West Palm Beach","FL","33407","MON","donation",
4/18/2014 12:00:00 AM,35.0000,,"Forum Club of the Palm Beaches","","","","","P.O. Box 14877","","North Palm Beach","FL","33408","MON","ticket",
4/18/2014 12:00:00 AM,50.0000,,"Democratic Women's Club of PBC","","","","","2600 North Flagler Drive #207","","West Palm Beach","FL","33407","MON","ticket",
4/25/2014 12:00:00 AM,75.0000,,"Healthy Mothers, Healthy Babies PBC","","","","","1720 Tiffany Drive E","","West Palm Beach","FL","33407","MON","ticket",
4/29/2014 12:00:00 AM,175.0000,,"Hispanic Chamber of Commerce","","","","","605 Belvedere Road #10","","West Palm Beach","FL","33405","MON","ticket",
4/29/2014 12:00:00 AM,49.0000,,"","Robin","Rance","Hoffman","","1607 16th Terrace","","Palm Beach Gardens","FL","33418","MON"," postage",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
5/2/2014 12:00:00 AM,90.0000,,"PB Medical "Heros in Medicine"","","","","","3540 Forest Hill Boulevard","Suite 101","West Palm Beach","FL","33403","MON","ticket",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
6/2/2014 12:00:00 AM,35.0000,,"Chamber of Commerce of the Palm Beaches","","","","","401 N Flagler Dr","","West Palm Beach","FL","33401","MON","ticket",
6/5/2014 12:00:00 AM,250.2500,,"Publix","","","","","6820 Okeechobee Blvd.","","West Palm Beach","FL","33411","MON","Food",
6/5/2014 12:00:00 AM,60.0000,,"Compass","","","","","201 North Dixie Hwy","","Lake Worth","FL","33460","MON","ticket",
6/13/2014 12:00:00 AM,50.0000,,"Palm Beach County Food Bank","","","","","525 Gator Drive","","Lantana","FL","33462","MON","donation",
6/17/2014 12:00:00 AM,49.0000,,"USPO","","","","","640 Clematis Street","","West Palm Beach","FL","33401","MON","postage",
6/18/2014 12:00:00 AM,150.0000,,"Police Athletic League","","","","","3228 Gun Club Road","","West Palm Beach","FL","33406","MON","donation",
6/20/2014 12:00:00 AM,87.0000,,"Bonnie Willburn","","","","","7110 High Sierra Circle","","West Palm Beach","FL","33411","MON","beverages",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
6/23/2014 12:00:00 AM,250.0000,,"Boys & Girls Club of PBC","","","","","800 Northpoint Parkway  #204 ","","West Palm Beach","FL","33407","MON","donation",
6/25/2014 12:00:00 AM,5000.0000,,"Paulette Burdick","","","","","243 Pershing Avenue","","West Palm Beach","FL","33401","MON","loan repayment",
6/26/2014 12:00:00 AM,500.0000,,"Gandma's Place","","","","","184 Sparrow Dr","","Royal Palm Beach","FL","33411","MON","donation",
7/3/2014 12:00:00 AM,608.6100,,"Howley's Restaurant","","","","","4700 S Dixie Hwy","","West Palm Beach","FL","33405","MON","post election reception",
7/3/2014 12:00:00 AM,500.0000,,"National Council of Jewish Women","","","","","P.O. Box 540414","","Greenacres","FL","33454","MON","donation",
7/3/2014 12:00:00 AM,500.0000,,"National Alliance on Mental Illness PBC","","","","","5205 Greenwood Ave., Suite 110","","West Palm Beach","FL","33407","MON","donation",
7/3/2014 12:00:00 AM,250.0000,,"Friends of the West Palm Beach Library","","","","","100 S Clematis St","","West Palm Beach","FL","33401","MON","donation",
7/3/2014 12:00:00 AM,200.0000,,"Howley's Restaurant","","","","","4700 S Dixie Hwy","","West Palm Beach","FL","33405","MON","donation",
7/3/2014 12:00:00 AM,24.0000,,"Pioneer Road POA","","","","","239 Hidden Lane","","West Palm Beach","FL","33413","MON","donation - thank you ",
7/7/2014 12:00:00 AM,85.8500,,"Peyton McArthur","","","","","104 Sun Terrace Court","","Palm Beach Gardens","FL","33403","MON","office supplies",
7/8/2014 12:00:00 AM,500.0000,,"Proactive Citizen's Project Committee","","","","","246 PLYMOUTH RD","","West Palm Beach","FL","33417","MON","donation",
7/9/2014 12:00:00 AM,3.0000,,"Wells Fargo Bank","","","","","303 Banyan Blvd","","West Palm Beach","FL","33401","MON","service charge",
7/9/2014 12:00:00 AM,200.0000,,"Cypress Lakes Democratic Club","","","","","5280 CRYSTAL ANNE DR","","West Palm Beach","FL","33417","MON","donation",
7/10/2014 12:00:00 AM,250.0000,,"Woman's Foundation of Palm Beach Cty.","","","","","PO Box 611","","West Palm Beach","FL","33405","MON","donation",
7/10/2014 12:00:00 AM,200.0000,,"Equality Florida","","","","","P.O. Box 13184","","St Petersburg","FL","33733","MON","donation",
7/11/2014 12:00:00 AM,200.0000,,"Forest Hill HS Friends Academy","","","","","6901 Parker Ave","","West Palm Beach","FL","33405","MON","donation",
7/15/2014 12:00:00 AM,20000.0000,,"Paulette Burdick","","","","","243 Pershing Avenue","","West Palm Beach","FL","33401","MON","office account",
7/15/2014 12:00:00 AM,250.0000,,"Okeeheelee Baseball","","","","","7715 Forest Hill Blvd","","West Palm Beach","FL","33413","MON","donation",
7/16/2014 12:00:00 AM,6600.0000,,"Democratic Party of Palm Beach County","","","","","8401 Lake Worth Road","","Lake Worth","FL","33467","MON","office account",
7/17/2014 12:00:00 AM,1000.0000,,"Lake Lytle Lassies","","","","","3645 Gun Club Road","","West Palm Beach","FL","33406","MON","donation",
7/18/2014 12:00:00 AM,2000.0000,,"Peyton McArthur","","","","","104 Sun Terrace Court","","Palm Beach Gardens","FL","33403","MON","campaign consulting",
7/18/2014 12:00:00 AM,500.0000,,"Big Heart Brigade","","","","","5161 Northlake Blvd ","","Palm Beach Gardens","FL","33418","MON","donation",
7/18/2014 12:00:00 AM,500.0000,,"Palm Beach County Food Bank","","","","","525 Gator Drive ","","Lantana","FL","33462","MON","donation",
7/18/2014 12:00:00 AM,250.0000,,"Children's Services Council Referendum","","","","","2300 High Ridge Road","","Boynton Beach","FL","33426","MON","donation",
7/21/2014 12:00:00 AM,2000.0000,,"Robin Rance-Hoffman","","","","","1607 16th Terrace","","Palm Beach Gardens","FL","33418","MON","donation",
7/29/2014 12:00:00 AM,500.0000,,"Healthy Mothers, Healthy Babies PBC","","","","","1720 Tiffany Drive E","","West Palm Beach","FL","33407","MON","donation",
7/30/2014 12:00:00 AM,1000.0000,,"The Lord's Place","","","","","2808 N. Australian Ave","","West Palm Beach","FL","33407","MON","donation",
7/30/2014 12:00:00 AM,34.1600,,"Do the Write Thing","","","","","550 South Quadrille Boulevard,","","West Palm Beach","FL","33405","MON","donation",
7/31/2014 12:00:00 AM,6000.0000,,"Palm Beach County Education Foundation","","","","","3300 Forest Hill Blvd","","West Palm Beach","FL","33406","MON","donation",
8/1/2014 12:00:00 AM,2000.0000,,"Foundation for Leon County Schools","","","","","725 South Calhoun Street","","Tallahassee","FL","32301","MON","donation",
8/6/2014 12:00:00 AM,25.0000,,"West Palm Beach Democratic Club","","","","","1603 S. Dixie Hwy","","West Palm Beach","FL","33401","MON","donation",
8/18/2014 12:00:00 AM,100.0000,,"Treasure Coast AFL-CIO","","","","","1001 W 15th St","","Riviera Beach","FL","33404","MON","thank you ad",
8/26/2014 12:00:00 AM,50.0000,,"Cindy Adair","","","","","6023 Bania Wood Circle","","Lantana","FL","33462","MON","contribution refund",
8/27/2014 12:00:00 AM,50.0000,,"Mary Baruch","","","","","4457 Lacey Oak Drive","","Palm Beach Gardens","FL","33410","REF","contribution refund",
8/27/2014 12:00:00 AM,100.0000,,"Martha Musgrove","","","","","2432 Edgewater Drive","","West Palm Beach","FL","33406","REF","contribution refund",
8/27/2014 12:00:00 AM,100.0000,,"Patty Gruber","","","","","246 Plymouth Road","","West Palm Beach","FL","33405","REF","contribution refund",
8/27/2014 12:00:00 AM,100.0000,,"John Flanagan","","","","","436 Oyster Road","","North Palm Beach","FL","33408","REF","contribution refund",
8/27/2014 12:00:00 AM,200.0000,,"George Gentile","","","","","9438 Southern Oak Lane","","Jupiter","FL","33478","REF","contribution refund",
8/27/2014 12:00:00 AM,100.0000,,"Ron Haribson","","","","","545 South Country Club Drive","","Atlantis","FL","33462","REF","contribution refund",
8/27/2014 12:00:00 AM,250.0000,,"Frank Campiani","","","","","140 Oakwood Lane","","Palm Beach Gardens","FL","33410","REF","contribution refund",
8/28/2014 12:00:00 AM,100.0000,,"Constance Kurtz","","","","","94 Somerset E","","West Palm Beach","FL","33417","REF","contribution refund",
8/28/2014 12:00:00 AM,250.0000,,"Raphael Clemente","","","","","719 Newark Street","","West Palm Beach","FL","33401","REF","contribution refund",
8/28/2014 12:00:00 AM,75.0000,,"Len Fitzey","","","","","2738 Kittbuck Way","","West Palm Beach","FL","33411","REF","contribution refund",
8/28/2014 12:00:00 AM,100.0000,,"Amanda St. John","","","","","2819 N. Flagler Drive","","West Palm Beach","FL","33407","REF","contribution refund",
8/28/2014 12:00:00 AM,250.0000,,"Tina Veil","","","","","107 Woodsmuir Court","","Palm Beach Gardens","FL","33418","REF","contribution refund",
8/29/2014 12:00:00 AM,200.0000,,"Elinor Beidler Siklossy","","","","","155 Seabreeze Avenue","","Palm Beach","FL","33480","REF","contribution refund",
8/29/2014 12:00:00 AM,50.0000,,"Karen E Wilkerson","","","","","711 Hummingbird Way, #204","","North Palm Beach","FL","33408","REF","contribution refund",
9/2/2014 12:00:00 AM,25.0000,,"Christopher Burdick","","","","","516 5th Avenue North","","Lake Worth","FL","33460","REF","contribution refund",
9/2/2014 12:00:00 AM,100.0000,,"Donaldson Hearing","","","","","113 Elsa Rox","","Jupiter","FL","33477","REF","contribution refund",
9/2/2014 12:00:00 AM,250.0000,,"Carey O'Donnell, Inc","","","","","525 Okeechobee Blvd, #980","","West Palm Beach","FL","33401","REF","contribution refund",
9/2/2014 12:00:00 AM,250.0000,,"Clifford I Hertz","","","","","328 Dyer Road","","West Palm Beach","FL","33405","REF","contribution refund",
9/2/2014 12:00:00 AM,250.0000,,"Neil M Schiller","","","","","17960 Villa Club Way","","Boca Raton","FL","33496","REF","contribution refund",
9/9/2014 12:00:00 AM,250.0000,,"James B Hutchison","","","","","625 Pilot Road","","North Palm Beach","FL","33408","REF","contribution refund",
9/9/2014 12:00:00 AM,1500.0000,,"ARC of Palm Beach County","","","","","1201 Australian Avenue","","Riviera Beach","FL","33404","MON","donation",
9/9/2014 12:00:00 AM,200.0000,,"Bill Bone","","","","","322 Pendleton Lane","","Palm Beach","FL","33480","REF","contribution refund",
9/9/2014 12:00:00 AM,50.0000,,"Natile Frank","","","","","230 Pershing Way","","West Palm Beach","FL","33401","REF","contribution refund",
9/10/2014 12:00:00 AM,1500.0000,,"Palm Beach Habilitation Center","","","","","4522 S Congress Ave","","West Palm Beach","FL","33461","MON","donation",
9/10/2014 12:00:00 AM,1314.5800,,"NAMI","","","","","5205 Greenwood Ave., Suite 110","","West Palm Beach","FL","33407","MON","donation",
