12/16/2011 12:00:00 AM,500.0000,,"Our Lady Queen of Peace Mission","","","","","9600 W. Atlantic Ave.","","Delray Beach","FL","33446","MON","Donation",
12/18/2011 12:00:00 AM,1290.0000,,"Famous Market Deli","","","","","6570 W. Atlantic Ave. ","","Delray Beach","FL","33446","CCP","Fundraiser",
12/18/2011 12:00:00 AM,26.7000,,"Pay Pal","","","","","2211 North First St","","San Jose","CA","95131","MON","Pay Pal charge",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
1/4/2012 12:00:00 AM,150.0000,,"Temple Anshei Shalom of Delray Beach","","","","","7099 W. Atlantic Ave. ","","Delray Beach","FL","33445","MON","Journal Ad",
1/4/2012 12:00:00 AM,150.0000,,"Democratic Club of Greater Boynton","","","","","PO Box 742024","","Boynton Beach","FL","33437","MON","Journal Ad",
1/6/2012 12:00:00 AM,637.7700,,"Preferred Printing & Graphics","","","","","791 Northlake Blvd.","","North Palm Beach","FL","33408","MON","Printing",
1/6/2012 12:00:00 AM,2000.0000,,"Johnson Campaigns","","","","","2740 NE 29th St.","","Fort Lauderdale","FL","33306","MON","Consulting",
1/7/2012 12:00:00 AM,8.8000,,"Publix","","","","","16130 Jog Rd.","","Derlay Beach","FL","33484","CCP","Stamps",
1/18/2012 12:00:00 AM,75.0000,,"PBCDP","","","","","c/o N. Galante","6255 Timberlake Way","Delray Beach","FL","33484","MON","sponsorship",
1/24/2012 12:00:00 AM,150.0000,,"Delray Beach Golf Club","","","","","1300 Park of Commerce ste 272","","Delray Beach","FL","33445","MON","Luncheon",
1/24/2012 12:00:00 AM,350.0000,,"Temple Sinai","","","","","2475 W. Atlantic Ave.","","Dleray Beach","FL","33445","MON","Journal Ad",
1/24/2012 12:00:00 AM,400.0000,,"United South County Democratic Club","","","","","13660 Morocca Lake Lane","","Dleray Beach","FL","33446","MON","Journal Ad",
1/26/2012 12:00:00 AM,3.2000,,"Pay Pal","","","","","2211 North First St. ","","San Jose","CA","95131","MON","Pay Pal",
2/9/2012 12:00:00 AM,1000.0000,,"Johnson Campaigns","","","","","2740 NE 29th St. ","","Ft. Lauderdale","FL","33306","MON","Consulting",
2/9/2012 12:00:00 AM,2561.5800,,"Patriot Games","","","","","120 S. Dixie Highway #202","","West Palm Beach","FL","33401","MON","Consulting",
2/15/2012 12:00:00 AM,72.0000,,"Main Post Office","","","","","14280 Military Trail","","Delray Beach","FL","33484","CCP","PO Box ",
2/15/2012 12:00:00 AM,1.7500,,"Pay Pal","","","","","2211 North First St.","","San Jose","CA","95131","MON","Pay Pal",
3/5/2012 12:00:00 AM,1000.0000,,"Johnson Campaigns","","","","","2740 NE 29th St.","","Ft. Lauderdale","FL","33306","MON","Consulting",
3/5/2012 12:00:00 AM,100.0000,,"PBC NOW c/o Natalie Andre","","","","","14782 Wood Lodge Lane","","Delray Beach","FL","33484","MON","Journal Ad",
3/18/2012 12:00:00 AM,88.9400,,"Publix","","","","","7375 W. Atlantic Ave. ","","Delray Beach","FL","33484","CCP","Food for meeting",
3/21/2012 12:00:00 AM,676.1500,,"Delray Beach Golf Club","","","","","2200 Highland Ave. ","","Delray Beach","FL","33445","MON","Breakfast",
3/22/2012 12:00:00 AM,25.0000,,"BSE Design and Communications","","","","","2250 Palm beach Lakes Blvd.","","West Palm Beach","FL","33409","MON","artwork",
3/30/2012 12:00:00 AM,2128.3700,,"Advanced Insurance Underwriters","","","","","21845  Powerline Rd. ","","Boca Raton","FL","33433","MON","Insurance for office",
3/30/2012 12:00:00 AM,254.4000,,"Sign-A-Rama","","","","","1367 N. Military Tr","","West Palm Beach","FL","33409","MON","Banner",
3/30/2012 12:00:00 AM,90.0000,,"USPS","","","","","3900 Haverhill Rd.","","West Palm Beach","FL","33417","CCP","Stamps",
3/29/2012 12:00:00 AM,12.4500,,"Bank of America","","","","","4650 W. Atlantic Ave. ","","Delray Beach","FL","33445","MON","Bank Fees",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
4/10/2012 12:00:00 AM,2500.0000,,"Patriot Games","","","","","120 S. Dixie Highway","","West Palm Beach","FL","33401","MON","Consulting",
4/10/2012 12:00:00 AM,1000.0000,,"Johnson Campaigns","","","","","2740 NE 29th St.","","Ft. Lauderdale","FL","33306","MON","Consulting",
4/13/2012 12:00:00 AM,355.0000,,"BSE Design & Communications","","","","","2250 Palm Beach Lakes Blvd.","","West Palm Beach","FL","33409","MON","Printing",
4/13/2012 12:00:00 AM,150.0000,,"Florida Fishing Academy","","","","","7067 Penisula Ct. ","","Lake Worth","FL","33467","MON","Ticket to Fundraiser",
4/16/2012 12:00:00 AM,663.1500,,"Patriot Games","","","","","120 S. Dixie Hwy","","West Palm Beach","FL","33401","MON","Office equipment",
4/23/2012 12:00:00 AM,150.0000,,"Temple Anshei Shalom","","","","","7099 W. Atlantic Ave. ","","Delray Beach","FL","33446","MON","Advertising",
4/23/2012 12:00:00 AM,75.0000,,"BSE Design & Communications","","","","","2250 Palm Beach Lakes Blvd. ","","West Palm Beach","FL","33409","MON","Graphic design",
4/28/2012 12:00:00 AM,75.0000,,"BSE Design & Communications","","","","","2250 Palm Beach Lakes Blvd.","","West Palm Beach","FL","33409","MON","Printing",
4/28/2012 12:00:00 AM,11.0100,,"Publix","","","","","16130 Jog Rd.","","Delray Beach","FL","33484","CCP","stamps and envelopes",
5/6/2012 12:00:00 AM,1000.0000,,"Johnson Campaigns","","","","","2740 NE 29th St.","","Ft. Lauderdale","FL","33306","MON","Consulting",
5/6/2012 12:00:00 AM,424.0000,,"Union Printing ","","","","","2321 Pembroke Rd.","","Hollywood","FL","33020","MON","Printing",
5/16/2012 12:00:00 AM,14.8000,,"Pay Pal","","","","","2211 North First St.","","San Jose","CA","95131","MON","Pay Pal",
5/20/2012 12:00:00 AM,11.9000,,"Home Depot","","","","","15050 Jog Rd. ","","Delray Beach","FL","33484","MON","office supplies",
5/20/2012 12:00:00 AM,50.0000,,"BSE Design & Communications","","","","","2250 Palm Beach Lakes Blvd. ","","West Palm Beach","FL","33409","MON","Artwork",
5/23/2012 12:00:00 AM,2284.4000,,"Artype","","","","","3530 Work Dr.","","Ft. Myers","FL","33916","MON","signs",
5/25/2012 12:00:00 AM,1375.0000,,"Gloria Harmon Assoc.","","","","","107 Half Moon Circle ","","Lantana","FL","33462","MON","Advertising",
5/29/2012 12:00:00 AM,2525.0000,,"National Cinemedia","","","","","c/oPatriot Games","120 S. Dixie Hwy","West Palm Beach","FL","33401","MON","Advertising",
5/30/2012 12:00:00 AM,250.0000,,"Kings Point Democratic Club","","","","","157 Waterford G","","Delray Beach","FL","33446","MON","Journal Ad",
6/3/2012 12:00:00 AM,175.0000,,"BSE Design & Communications","","","","","2250 Palm Beach Lakes Blvd.","","West Palm Beach","FL","33409","MON","Printing",
6/3/2012 12:00:00 AM,150.0000,,"BSE Design & Communications","","","","","2250 Palm Beach Lakes Blvd.","","West Palm Beach","FL","33409","MON","Design",
6/7/2012 12:00:00 AM,25.0000,,"BSE Design & Communications","","","","","2250 Palm beach Lakes Blvd.","","West Palm Beach","FL","33409","MON","Artwork",
6/7/2012 12:00:00 AM,1000.0000,,"Johnson Campaigns","","","","","2740 NE 29th St.","","Ft. lauderdale","FL","33306","MON","Consulting",
6/8/2012 12:00:00 AM,500.0000,,"Justin Culp","","","","","3509 Eastview Ave.","","West Palm Beach","FL","33407","MON","Consulting",
6/11/2012 12:00:00 AM,500.0000,,"Creative Sellutions","","","","","6939 Queenferry Cir.","","Boca Raton","FL","33496","MON","Consulting",
6/11/2012 12:00:00 AM,3000.0000,,"Epstein, PA","","","","","11922 Waterwwood Dr.","","Boca Raton","FL","33428","MON","Consulting",
6/11/2012 12:00:00 AM,149.8300,,"DataJack","","","","","14911 Quorum Dr. 140","","Dallas","TX","75254","CCP","Equipment",
6/14/2012 12:00:00 AM,368.8200,,"Preferred Printing & Graphics","","","","","791 Northlake Blvd.","","North Palm Beach","FL","33408","MON","Stationary",
6/14/2012 12:00:00 AM,2500.0000,,"Patriot Games","","","","","120 S. Dixie Highway","","West Palm Beach","FL","33401","MON","Consulting",
6/17/2012 12:00:00 AM,500.0000,,"Justin Culp","","","","","3509 Eastview  Ave.","","West Palm Beach","FL","33407","MON","consulting",
6/19/2012 12:00:00 AM,75.0000,,"BSE Design & Communications","","","","","2250 Palm Beach Lakes Blvd.","","West Palm Beach","FL","33409","MON","Printing",
6/22/2012 12:00:00 AM,858.0000,,"Photo Dimension","","","","","1112 Jefferson St.","","Hollywood","FL","33019","MON","Photography",
6/22/2012 12:00:00 AM,500.0000,,"Justin Culp","","","","","3509 Eastview Ave.","","West Palm Beach","FL","33407","MON","Consulting",
6/22/2012 12:00:00 AM,50.0000,,"BSE Design & Communications","","","","","2250 Palm Beach Lakes Blvd.","","West Palm Beach","FL","33409","MON","Printing",
6/22/2012 12:00:00 AM,318.0000,,"Sign A Rama","","","","","1367 N. Military Trail","","West Palm Beach","FL","33409","MON","Sign",
6/25/2012 12:00:00 AM,14.8000,,"Paypal","","","","","2211 North First St.","","San Jose","CA","95131","MON","Paypal fee",
6/26/2012 12:00:00 AM,9.0000,,"Publix","","","","","16130 Jog Rd.","","Delray Beach","FL","33484","CCP","stamps",
6/29/2012 12:00:00 AM,500.0000,,"Justin Culp","","","","","3509 eastview Ave.","","West Palm Beach","FL","33407","MON","Consultant",
6/28/2012 12:00:00 AM,650.0000,,"Democratic Club of Boca Raton & Delray","","","","","19078 Cloister lake Lane","","Boca Raton","FL","33498","MON","Journal ad and table",
6/30/2012 12:00:00 AM,10.0000,,"PBC Supervisor of Elections","","","","","240 S. Military Trail","","West Palm Beach","FL","33415","MON","Supervisor of Elections",
7/5/2012 12:00:00 AM,500.0000,,"Justin Culp","","","","","3509 Eastview Ave. ","","West Palm Beach","FL","33407","MON","consultant",
7/5/2012 12:00:00 AM,1000.0000,,"Johnson Campaigns","","","","","2740 NE 29th St.","","Ft. Lauderdale","FL","33306","MON","Consultant",
7/6/2012 12:00:00 AM,68.0000,,"PBC Supervisor of Elections","","","","","240 S. Military Trail","","West Palm Beach","FL","33415","MON","voter info CD",
7/6/2012 12:00:00 AM,250.0000,,"Usher Brown","","","","","895 Cranes Ct. ","","Maitland","FL","32751","REF","Bounced check",
7/6/2012 12:00:00 AM,12.0000,,"Bank of America","","","","","7215 W. Atlantic Ave.","","Delray Beach","FL","33446","MON","Bank fee",
7/6/2012 12:00:00 AM,63.4400,,"Preferred Printing & Graphics","","","","","791 Northlake Blvd.","","North Palm Beach","FL","33408","MON","Printing",
7/6/2012 12:00:00 AM,230.3900,,"Preferred Printing & Graphics","","","","","791 Northlake Blvd","","North Palm Beach","FL","33408","MON","Business cards",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
7/15/2012 12:00:00 AM,1705.7600,,"Creative Marketing Products","","","","","3460 Fairlane Farms Rd.","","Wellington","FL","33414","MON","Fans",
7/15/2012 12:00:00 AM,2108.0000,,"Forum Publishing Group","","","","","1701 Green Rd.","","Deerfield Beach","FL","33064","MON","Printing ",
7/15/2012 12:00:00 AM,42.3800,,"Walgreens","","","","","4999 W. Atlantic Ave.","","Delray Beach","FL","33445","CCP","Phones",
7/15/2012 12:00:00 AM,19.0200,,"Walmart","","","","","4225 45th St.","","West Palm Beach","FL","33407","CCP","Ink and paper",
7/15/2012 12:00:00 AM,500.0000,,"Justin Culp","","","","","3509 Eastview Ave.","","West Palm Beach","FL","33407","MON","consultant",
7/15/2012 12:00:00 AM,2330.0600,,"Stuart Web","","","","","5675 SE Grouper Ave.","","Stuart","FL","34997","MON","Postage",
7/17/2012 12:00:00 AM,35.0400,,"Home Depot","","","","","3869 North Lake Blvd.","","Palm Beach Gardens","FL","33403","CCP","Office supplies",
7/17/2012 12:00:00 AM,49.9900,,"DataJack","","","","","14911 Quorum Dr.","","Dallas","TX","75254","CCP","Phone data jack",
7/17/2012 12:00:00 AM,27454.8100,,"National Campaign Resource Group","","","","","1380 Prosperity Farms Rd. ","","Palm Beach Gardens","FL","33410","MON","Printing and Graphic design",
7/18/2012 12:00:00 AM,3.9300,,"Pay Pal","","","","","2211 North First St.","","San Jose","CA","95131","MON","Pay pal charge",
7/18/2012 12:00:00 AM,2500.0000,,"Patriot Games","","","","","120 S. Dixie Highway","","West Palm Beach","FL","33401","MON","Consultant",
7/20/2012 12:00:00 AM,500.0000,,"Justin Culp","","","","","3509 Eastview Ave.","","West Palm Beach","FL","33407","MON","consultant",
7/20/2012 12:00:00 AM,636.0000,,"Gleneagles Country Club","","","","","7667 Victory Lane","","Delray Beach","FL","33446","MON","catering",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
7/27/2012 12:00:00 AM,148.5400,,"Bobby Sweitzer","","","","","3509 Eastview Ave.","","West Plam Beach","FL","33407","MON","phone lines",
7/27/2012 12:00:00 AM,500.0000,,"Justin Culp","","","","","3509 Eastview Ave.","","West Palm Beach","FL","33407","MON","consultant",
7/27/2012 12:00:00 AM,250.0000,,"Plam Beach County Human Rights Council","","","","","Box 267","","West Palm Beach","FL","33401","MON","Event tickets",
7/27/2012 12:00:00 AM,9.4500,,"Walmart","","","","","3200 Old Boynton Rd.","","Boynton Beach","FL","33436","CCP","office supplies",
7/27/2012 12:00:00 AM,100.0000,,"BSE Design & Communications","","","","","2250 Palm Beach Lakes Blvd.","","West Palm Beach","FL","33409","MON","artwork",
7/27/2012 12:00:00 AM,11.0100,,"Publix","","","","","Atlantic Ave. ","","Delray Beach","FL","33484","CCP","stamps and envelopes",
8/1/2012 12:00:00 AM,12383.0000,,"National Campaign Resource Group","","","","","1380 Prosperity Farms Rd. ","","Palm Beach Gardens","FL","33410","MON","printing and graphic design",
8/1/2012 12:00:00 AM,1020.7000,,"Patriot Games","","","","","120 S. Dixie Hwy","","West Palm Beach","FL","33401","MON","Signs",
8/2/2012 12:00:00 AM,72.0000,,"Main Post Office","","","","","Atlantic Ave.","","Delray Beach","FL","33484","CCP","PO Box",
8/3/2012 12:00:00 AM,500.0000,,"Justin Culp","","","","","3509 Eastview Ave","","West Palm Beach","FL","33407","MON","consultant",
8/3/2012 12:00:00 AM,1000.0000,,"Johnson Campaigns","","","","","2740 NE 29th St","","Ft. lauderdale","FL","33306","MON","consultant",
8/8/2012 12:00:00 AM,3000.0000,,"National Campaign Resource Group","","","","","1380 Prosperity Farms Rd. ","","Palm Beach Gardens","FL","33410","MON","Printing and graphic design",
8/8/2012 12:00:00 AM,500.0000,,"Justin Culp","","","","","3509 Eastview Ave.","","West Palm Beach","FL","33407","MON","consultant",
8/8/2012 12:00:00 AM,125.0000,,"BSE Design & Communications","","","","","2250 Palm Beach Lakes Blvd.","","West Plam Beach","FL","33409","MON","artwork",
8/8/2012 12:00:00 AM,600.0000,,"Patriot Games","","","","","120 S. Dixie Hwy","","West Palm Beach","FL","33401","MON","Robo calls",
8/8/2012 12:00:00 AM,1002.6900,,"Preferred Printing & Graphics","","","","","791 Northlake Blvd.","","North Palm Beach","FL","33408","MON","Printing",
8/9/2012 12:00:00 AM,609.5000,,"American Political Signs","","","","","2321 Pembroke Rd.","","Hollywood","FL","33020","MON","Brochures",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
8/15/2012 12:00:00 AM,161.9700,,"Preferred Printing & Graphics","","","","","791 Northlake Blvd","","North Palm Beach","FL","33408","MON","printing",
8/15/2012 12:00:00 AM,2500.0000,,"Patriot Games","","","","","120 S. Dixie Hwy","","West Palm Beach","FL","33401","MON","consultant",
8/20/2012 12:00:00 AM,50.0000,,"BSE Design & Communications","","","","","2250 Palm Beach Lakes Blvd.","","West Palm Beach","FL","33409","MON","artwork",
8/20/2012 12:00:00 AM,172.0700,,"Robert Sweitzer","","","","","3509 Eastview Ave. ","","West Palm Beach","FL","33407","MON","office phones",
8/22/2012 12:00:00 AM,6.1000,,"PayPal","","","","","2211 North First St.","","San Jose","CA","95131","MON","PayPal charge",
8/22/2012 12:00:00 AM,101.0000,,"Supervisor of Elections","","","","","240 S. Military Trail","","West Palm Beach","FL","33415","MON","Supervisor of Elections",
8/28/2012 12:00:00 AM,250.0000,,"Justin Culp","","","","","3509 Eastview Ave.","","West Palm Beach","FL","33407","MON","consultant",
8/28/2012 12:00:00 AM,318.0000,,"Sign-A-Rama","","","","","1367 North Military Tr","","West Palm Beach","FL","33409","MON","signage",
9/5/2012 12:00:00 AM,250.0000,,"Justin Culp","","","","","3509 Eastview Ave.","","West Palm Beach","FL","33407","MON","consultant",
9/5/2012 12:00:00 AM,95.1000,,"Harriet Sol","","","","","15378 Lakes of Delray Blvd","","Delray Beach","FL","33484","MON","Food & beverage",
9/5/2012 12:00:00 AM,40.0000,,"Summerwinds Whisper Walk","","","","","8030 Whispering Palm Dr","","Boca Raton","FL","33496","MON","Catering",
9/11/2012 12:00:00 AM,250.0000,,"Justin Culp","","","","","3509 Eastview Ave.","","West Palm Beach","FL","33407","MON","consultant",
9/11/2012 12:00:00 AM,400.0000,,"Palm Beach County Democratic Party","","","","","8401 Lake Worth Rd.","","Lake Worth","FL","33467","MON","Sponsorship",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
9/18/2012 12:00:00 AM,250.0000,,"Justin Culp","","","","","3509 Eastview Ave.","","West Palm Beach","FL","33407","MON","consultant",
9/18/2012 12:00:00 AM,1000.0000,,"Pap Corps c/o Balizer","","","","","13641 Granada Mist Way","","Delray Beach","FL","33446","MON","Journal Ad ",
9/19/2012 12:00:00 AM,9.0000,,"Publix","","","","","16130 Jog Rd.","","Delray Beach","FL","33484","CCP","Stamps",
9/19/2012 12:00:00 AM,100.0000,,"BSE Design & Communication","","","","","2250 Palm beach Lakes Blvd.","","West Palm Beach","FL","33409","MON","Artwork",
9/21/2012 12:00:00 AM,200.0000,,"Pap Corps c/o Balizer","","","","","13641 Granada Way","","Delray Beach","FL","33446","MON","dinner fundraiser",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
10/1/2012 12:00:00 AM,250.0000,,"Justin Culp","","","","","3509 Eastview Ave.","","West Palm Beach","FL","33407","MON","Consultant",
10/8/2012 12:00:00 AM,500.0000,,"Voter's Coalition","","","","","c/o Lisa Marie Macci","2255 Glades Rd. ","Boca Raton","FL","33431","MON","Sponsorship",
10/8/2012 12:00:00 AM,300.0000,,"USCDC","","","","","c/o Sol","15378 Lakes of Delray Blvd. ","Delray Beach","FL","33484","MON","sponsorship",
10/8/2012 12:00:00 AM,3600.0000,,"DEC","","","","","Democratic Party Headquarters","8401 Lake Worth Ave. ","Lake Worth","FL","33467","MON","sponsorship",
10/8/2012 12:00:00 AM,2000.0000,,"Johnson Campaigns","","","","","2740 NE 29th St","","Ft. Lauderdale","FL","33306","MON","consultant",
10/8/2012 12:00:00 AM,50.0000,,"BSE Design & Communications","","","","","2250 Palm Beach Lakes Blvd. ","","West Palm Beach","FL","33409","MON","artwork",
10/8/2012 12:00:00 AM,250.0000,,"Justin Culp","","","","","3509 Eastview Ave. ","","West Palm Beach","FL","33407","MON","consultant",
10/8/2012 12:00:00 AM,30.5800,,"Robert Sweitzer","","","","","3509 Eastview Ave. ","","West Plam Beach","FL","33407","MON","office phones",
10/11/2012 12:00:00 AM,10857.1500,,"Dynamic Strategies","","","","","1637 NW 100th Dr.","","Coral Springs","FL","33071","MON","printing, design and mailing",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
10/17/2012 12:00:00 AM,250.0000,,"Justin Culp","","","","","3509 Eastview Ave.","","West Palm Beach","FL","33407","MON","consultant",
10/17/2012 12:00:00 AM,300.0000,,"Kings Point News","","","","","7000 W. Atlantic Ave.","","Delray Beach","FL","33446","MON","Ad",
10/25/2012 12:00:00 AM,75.0000,,"BSE Design & Communications","","","","","2250 Palm Beach Lakes Blvd.","","West Palm Beach","FL","33409","MON","Artwork",
10/26/2012 12:00:00 AM,11.3300,,"Publix","","","","","7375 W. Atlantic Ave.","","Delray Beach","FL","33484","CCP","stamps and envelopes",
10/29/2012 12:00:00 AM,2000.0000,,"Patriot Games","","","","","120 S. Dixie Hwy","","West Palm Beach","FL","33401","MON","consulting",
10/31/2012 12:00:00 AM,500.0000,,"Justin Culp","","","","","3509 Eastview Ave.","","West Palm Beach","FL","33407","MON","consultant",
11/1/2012 12:00:00 AM,250.0000,,"Democratic party Headquarters","","","","","8401 Lake Worth Ave. ","","Lake Worth","FL","33467","MON","catering",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
11/13/2012 12:00:00 AM,500.0000,,"Vivian Leiva","","","","","109 Princess Ct.","","Royal Plam Beach","FL","33411","MON","campaign work",
11/13/2012 12:00:00 AM,500.0000,,"Meaghan White","","","","","1013 SW 25th Pl.","","Boynton Beach","FL","33426","MON","campaign work",
11/27/2012 12:00:00 AM,5000.0000,,"Patriot Games","","","","","120 S. Dixie Highway","","West Palm Beach","FL","33401","MON","victory bonus",
11/27/2012 12:00:00 AM,7000.0000,,"Margie Walden","","","","","6103 Caladium Rd.","","Delray Beach","FL","33484","MON","victory bonus",
11/27/2012 12:00:00 AM,500.0000,,"Mary Lou Berger","","","","","218 Waterford J","","Delray Beach","FL","33446","MON","Loan repayment",
11/27/2012 12:00:00 AM,500.0000,,"Ellen O'Brien","","","","","5669 Caruso Ct. ","","Boynton Beach","FL","33437","MON","campaign work",
11/27/2012 12:00:00 AM,500.0000,,"Ruth rales Jewish Family Services","","","","","21300 Ruth & Baron Coleman Blv","","Boca Raton","FL","33472","MON","donation",
11/27/2012 12:00:00 AM,500.0000,,"Migrant Assoc. Of So. Florida","","","","","8645 Boynton beach Blvd. ","","Boynton Beach","FL","33428","MON","donation",
11/27/2012 12:00:00 AM,500.0000,,"Our Lady Queen of Peace Mission","","","","","9600 West Atlantic Ave. ","","Delray Beach ","FL","33446","MON","donation",
11/27/2012 12:00:00 AM,500.0000,,"PBC Special Olympics","","","","","2728 Lake Worth Rd.","","Lake Worth","FL","33461","MON","donation",
11/27/2012 12:00:00 AM,500.0000,,"Jewish War Veterans Post 266","","","","","667 Normandy N","","Delray Beach","FL","33484","MON","donation",
11/27/2012 12:00:00 AM,500.0000,,"Death with Dignity","","","","","22928 Oxford Place Unit A","","Boca Raton","FL","33433","MON","donation",
11/27/2012 12:00:00 AM,500.0000,,"Big Brothers Big Sisters of Plam Beach Co","","","","","1700 Kirk Rd","","West Palm Beach","FL","33406","MON","donation",
11/27/2012 12:00:00 AM,500.0000,,"Homeless Coalition of PBC","","","","","810 Datura St.","","West Plam Beach","FL","33401","MON","donation",
11/27/2012 12:00:00 AM,500.0000,,"Professional Firefighters/Paramedics Benevolent Fund","","","","","2328 Congress Ave. ","","West Palm Beach","FL","33406","MON","donation",
11/27/2012 12:00:00 AM,500.0000,,"Palm Beach County Democratic Party","","","","","8401 Lake Worth Ave.","","Lake Worth","FL","33467","MON","donation",
11/27/2012 12:00:00 AM,500.0000,,"CROS Ministries Caring Kitchen","","","","","301 First Ave. S.","","Lake Worth","FL","33460","MON","donation",
